
**********************************************************************

EMPEZAMOS A EJECUTAR EL ARCHIVO CH130.tsp CON LA SEMILLA 32653658

---------- Jorge Barbero López ---------- Francisco Torres Peñalver ----------

**********************************************************************

*************************** ALGORITMO GREEDY ALEATORIO ***************************************

********************************************************************************************

Distancia final en el Greedy: 40963.793534906865

 Tiempo de ejecucion de Greedy Aleatorio: 0.0

---Camino al final de Greedy:---

---------------MOSTRANDO 40 PRIMEROS ELEMENTOS DEL CAMINO Y 40 ULTIMOS---------------
53->1->34->117->30->79->26->33->49->45->19->3->16->129->78->23->115->70->94->14->
37->99->0->38->103->92->17->18->28->105->43->107->7->126->36->106->2->40->20->21->
.
.
.
4->25->123->10->112->95->35->13->66->98->73->31->83->9->55->74->12->6->77->
90->118->27->51->89->124->5->56->87->81->63->101->68->122->100->110->65->8->85->84->
---------------FIN CAMINO---------------


****************************************************************************

************************** ALGORITMO BUSQUEDA LDM **************************

****************************************************************************

Tiempo de ejecucion de LDM: 0.006

---Camino al final de LDM (13008.013654264123)---

---------------MOSTRANDO 40 PRIMEROS ELEMENTOS DEL CAMINO Y 40 ULTIMOS---------------
3->34->53->16->30->33->103->126->79->45->19->117->1->14->28->23->115->99->26->18->
42->106->0->61->111->107->7->78->37->105->43->92->17->2->116->70->49->129->20->32->
.
.
.
63->68->85->25->97->109->76->102->80->118->112->31->83->35->64->52->95->9->101->
5->13->77->65->84->124->90->98->51->8->56->55->81->100->122->110->24->47->123->128->
---------------FIN CAMINO---------------


*****************************************************************************

************************** ALGORITMO BUSQUEDA TABU **************************

*****************************************************************************

(1)Mejora de distancia global: 13008.013654264123-->12976.120932716247  [81, 61]
(4)Mejora de distancia global: 12976.120932716247-->12967.848386472748  [62, 107]
(5)Mejora de distancia global: 12967.848386472748-->12930.361107569544  [105, 51]
(6)Mejora de distancia global: 12930.361107569544-->12925.004141308997  [75, 23]
(8)Mejora de distancia global: 12925.004141308997-->12921.447780363298  [44, 46]
(9)Mejora de distancia global: 12921.447780363298-->12799.440942625371  [108, 110]
(10)Mejora de distancia global: 12799.440942625371-->12773.275403573241  [70, 63]
(11)Mejora de distancia global: 12773.275403573241-->12755.800627420262  [83, 34]
(12)Mejora de distancia global: 12755.800627420262-->12697.808783526958  [43, 70]
(14)Mejora de distancia global: 12697.808783526958-->12685.854190953058  [75, 76]
(15)Mejora de distancia global: 12685.854190953058-->12683.754571257845  [42, 70]
(16)Mejora de distancia global: 12683.754571257845-->12636.923507726362  [27, 43]
(18)Mejora de distancia global: 12636.923507726362-->12624.573660815133  [86, 88]
(19)Mejora de distancia global: 12624.573660815133-->12592.315924169998  [93, 91]
(22)Mejora de distancia global: 12592.315924169998-->12569.403142121118  [87, 85]
(23)Mejora de distancia global: 12569.403142121118-->12544.657782358256  [80, 79]
(24)Mejora de distancia global: 12544.657782358256-->12525.378454374992  [48, 28]
(25)Mejora de distancia global: 12525.378454374992-->12356.417875619329  [112, 80]
(26)Mejora de distancia global: 12356.417875619329-->12312.096770655926  [36, 37]
(31)Mejora de distancia global: 12312.096770655926-->12286.799100975413  [113, 79]
(32)Mejora de distancia global: 12286.799100975413-->12278.620793801254  [61, 112]
(33)Mejora de distancia global: 12278.620793801254-->12211.792373559336  [105, 49]
